Date,Open,High,Low,Close,Volume
7-Jul-2016,37.12719926,37.20894309,36.75936291,36.85745239,9741100
8-Jul-2016,37.02911405,37.20894739,36.84110788,37.09450912,11127100
11-Jul-2016,37.06998356,37.41330146,36.87380457,37.24981689,10937800
12-Jul-2016,37.30703116,37.36425028,36.93101888,37.25798798,9739000
13-Jul-2016,37.28251706,37.40512815,37.13538124,37.3887825,8028400
14-Jul-2016,37.38059792,37.55225529,37.25798685,37.34790039,7621200
15-Jul-2016,37.50322506,37.51957383,37.14355831,37.29887009,10621000
18-Jul-2016,37.34791328,37.35608923,37.17625586,37.29887009,7958300
19-Jul-2016,37.15990709,37.36426206,37.13538549,37.29887009,7761100
20-Jul-2016,37.39695344,37.41330221,37.10268184,37.20077133,8478200
21-Jul-2016,37.0618053,37.20076514,36.99641023,37.15172195,8045100
22-Jul-2016,37.19259892,37.47052176,37.15990138,37.46234894,8836100
25-Jul-2016,37.445999,37.46234777,37.16807617,37.24981689,9134300
26-Jul-2016,37.2171196,37.31521222,36.64492828,36.68579865,15819900
27-Jul-2016,35.88472686,36.01551389,35.23078859,35.476017,37461100
28-Jul-2016,35.36974998,35.71306475,35.32887962,35.68037033,13077800
29-Jul-2016,35.73758843,35.76211002,35.54140634,35.66402054,16530500
1-Aug-2016,35.71307049,35.82751188,35.50054271,35.51689148,12349700
2-Aug-2016,35.435151,35.62316032,35.40245658,35.58228683,12825200
3-Aug-2016,35.68854802,35.72124556,35.45149553,35.67219925,12119100
4-Aug-2016,35.60679525,35.80297419,35.47600826,35.56592178,11244100
5-Aug-2016,35.68037534,35.76211607,35.48419322,35.54141235,10398200
8-Aug-2016,35.50053232,35.5741002,35.32887495,35.50870514,8680300
9-Aug-2016,35.55775905,35.67219732,35.45966956,35.53323746,7281300
10-Aug-2016,35.67218852,35.71305887,35.55775028,35.64766693,8412100
11-Aug-2016,35.73759769,35.8602088,35.65585384,35.76211929,11303300
12-Aug-2016,35.89289639,36.12177289,35.7948069,35.99098587,10928900
15-Aug-2016,36.04820968,36.23621896,35.97464178,36.16265106,10390600
16-Aug-2016,36.1708295,36.1708295,35.82751465,35.82751465,9706100
17-Aug-2016,35.9746447,36.02369101,35.78663852,36.01551819,11208500
18-Aug-2016,35.97464224,36.17899718,35.96646942,36.04821014,9144300
19-Aug-2016,36.00734272,36.01551867,35.75394457,35.90107727,9385900
22-Aug-2016,35.91742587,35.92560181,35.74576845,35.7539444,8687500
23-Aug-2016,35.843853,35.95011843,35.75393945,35.843853,8421100
24-Aug-2016,35.8193314,35.9174209,35.68854437,35.843853,11508900
25-Aug-2016,35.84385976,35.91742768,35.66402951,35.69672394,9815700
26-Aug-2016,35.73759462,35.90107609,35.40245263,35.41062546,11824900
29-Aug-2016,35.42697713,35.64768087,35.41880431,35.59046173,9544600
30-Aug-2016,35.52506032,35.58227945,35.24713749,35.3452301,9720100
31-Aug-2016,35.50053787,35.52505947,35.21444222,35.50053787,10217900
1-Sep-2016,35.32071186,35.48419646,35.31253904,35.43515015,8457800
2-Sep-2016,35.57411077,35.82751203,35.5332404,35.68854904,9026000
6-Sep-2016,35.75394851,35.80299171,35.47602561,35.79481888,8600400
7-Sep-2016,35.73759433,35.80298629,35.58228257,35.67219925,8656600
8-Sep-2016,35.69671495,35.74576126,35.51688475,35.66402054,10020400
9-Sep-2016,35.50054455,35.50054455,34.55233765,34.55233765,23624200
12-Sep-2016,34.62589141,35.33704552,34.60954265,35.30434799,15932300
13-Sep-2016,35.24667442,35.24667442,34.78517838,34.84286499,12962700
14-Sep-2016,34.83462197,34.94999518,34.60387554,34.70276642,9823900
15-Sep-2016,34.62036198,34.93352016,34.51323148,34.90879822,10158500
16-Sep-2016,34.75220759,34.82637653,34.58739052,34.72748566,16354000
19-Sep-2016,34.74397369,34.91703352,34.67804748,34.69452667,7659900
20-Sep-2016,34.86758154,35.04888093,34.80989494,34.89230347,8407200
21-Sep-2016,34.84286465,35.11481851,34.69452675,35.04888916,13654700
22-Sep-2016,35.19721955,35.44444828,35.18073721,35.40324402,9288300
23-Sep-2016,35.27963714,35.38676762,35.14778158,35.22195053,8852700
26-Sep-2016,35.19723262,35.20547536,34.62036326,34.65332794,15036000
27-Sep-2016,34.7686948,35.13129994,34.6121173,35.09833527,11920400
28-Sep-2016,35.13129971,35.23843019,34.63683901,34.73573303,15523800
29-Sep-2016,34.62860122,34.93351663,34.48850292,34.63684082,12671700
30-Sep-2016,34.7851765,35.02416568,34.66156369,34.87582779,14375700
3-Oct-2016,34.86759042,34.86759042,34.52146759,34.63684082,11152800
4-Oct-2016,34.89230406,34.89230406,34.43080812,34.48025513,13682700
5-Oct-2016,34.55442676,34.66979997,34.34015954,34.45553589,9607300
6-Oct-2016,34.34840505,34.56266915,34.26599651,34.37312698,9722900
7-Oct-2016,34.47201433,34.56266245,34.25774713,34.38960266,8122800
10-Oct-2016,34.54618012,34.60386986,34.28246906,34.38960266,8983600
11-Oct-2016,34.33192311,34.36488778,34.11765901,34.23303223,12249100
12-Oct-2016,34.30720383,34.48026367,34.20007019,34.43081665,12216300
13-Oct-2016,34.3236852,34.52146697,34.20830883,34.41433334,17655600
14-Oct-2016,34.48849442,34.53794143,34.29895229,34.34015656,9893800
17-Oct-2016,34.38961961,34.49675327,34.25776402,34.28248596,10792500
18-Oct-2016,34.45553536,34.61211283,34.38960601,34.5873909,11297300
19-Oct-2016,34.55443704,34.71101456,34.45554614,34.65332794,16367400
20-Oct-2016,34.58739659,34.70276982,34.52146724,34.55443192,10620500
21-Oct-2016,34.48850394,34.75221507,34.34840877,34.71925354,14401500
24-Oct-2016,34.87582352,35.24666821,34.81813691,35.0736084,13439200
25-Oct-2016,35.13954892,35.33733388,34.96648904,35.05714035,16484700
26-Oct-2016,35.43620831,35.46093024,34.94999044,34.97471237,16886200
27-Oct-2016,35.1312979,35.14778023,34.52970675,34.71100616,14537000
28-Oct-2016,34.82637675,34.9994397,34.69452121,34.80165482,13398400
31-Oct-2016,34.71101141,34.95000061,34.71101141,34.94176102,13327500
1-Nov-2016,34.94175574,34.96647767,34.53794634,34.71100616,12223400
2-Nov-2016,34.69453222,34.89231717,34.62036326,34.65332794,12034300
3-Nov-2016,34.79342147,34.79342147,34.57915421,34.63684082,11258000
4-Nov-2016,34.48849923,34.64507986,34.35664368,34.35664368,14464200
7-Nov-2016,34.64508363,35.02416799,34.64508363,34.99120331,14038500
8-Nov-2016,34.91703804,35.41973842,34.91703804,35.33732986,12036600
9-Nov-2016,34.41433724,34.87583334,34.36489337,34.83462906,21351000
10-Nov-2016,34.49674297,34.82638028,33.66440222,33.73857117,33245500
11-Nov-2016,33.74680651,33.89514437,33.48309545,33.8127327,13421000
14-Nov-2016,33.89516193,34.13414804,33.66441229,33.92812347,19514200
15-Nov-2016,33.93636299,34.2165565,33.92812025,34.15062714,16554000
16-Nov-2016,34.11765755,34.32368204,33.91987265,34.00228119,12681400
17-Nov-2016,34.01875738,34.03523972,33.788011,33.88690186,12398800
18-Nov-2016,33.81274664,33.95284497,33.70561614,33.71385574,16345300
21-Nov-2016,33.71384918,34.08469391,33.56551129,34.08469391,12307000
22-Nov-2016,34.15886683,34.36489135,33.98580698,34.09293747,12743500
23-Nov-2016,33.96931352,34.04348245,33.81273293,33.88690186,9281300
25-Nov-2016,34.10941545,34.26599608,33.98580264,34.22478867,7402300
28-Nov-2016,34.2083011,34.43905064,34.01051937,34.40608597,19424400
29-Nov-2016,34.50581543,34.50581543,34.19000987,34.1983223,11421900
30-Nov-2016,34.07366753,34.23988117,33.53347397,33.53347397,22410400
1-Dec-2016,33.50023621,33.56671977,33.14287795,33.38388443,20409900
2-Dec-2016,33.49191353,33.64981788,33.40049589,33.54177856,11176300
5-Dec-2016,33.52516489,33.81603639,33.50023395,33.75786209,15977800
6-Dec-2016,33.86590056,33.88252224,33.59164757,33.71630859,11303500
7-Dec-2016,33.69136814,34.31466675,33.66643404,34.31466675,13726500
8-Dec-2016,34.13184861,34.24819723,33.94901325,34.05705261,13077100
9-Dec-2016,34.489203,35.08757091,34.31468008,34.90473557,28125800
12-Dec-2016,34.90472999,34.91303924,34.6720328,34.82162476,17561900
13-Dec-2016,34.67204392,34.87149781,34.52245192,34.70528412,18986000
14-Dec-2016,34.81331635,34.89642476,34.12353397,34.24819183,17937900
15-Dec-2016,34.15677416,34.74683279,34.15677416,34.53075409,14265300
16-Dec-2016,34.58061651,34.70527436,34.47257717,34.68865585,19675200
19-Dec-2016,34.64709577,34.73851342,34.55568129,34.63047409,8687300
20-Dec-2016,34.65541286,34.67203454,34.43933417,34.62216949,10603500
21-Dec-2016,34.57230185,34.76344958,34.5058183,34.54737091,9693600
22-Dec-2016,34.54737577,34.58892839,34.14015565,34.53075409,11894100
23-Dec-2016,34.58893309,34.6471074,34.3645451,34.5723114,6436600
27-Dec-2016,34.53905576,34.70526619,34.52243408,34.58060837,6999200
28-Dec-2016,34.48088978,34.63047857,34.39778137,34.39778137,8988000
29-Dec-2016,34.38947921,34.6471074,34.38947921,34.5723114,6875300
30-Dec-2016,34.64709625,34.77175726,34.36453404,34.45595169,11470200
3-Jan-2017,34.48919131,34.74682256,34.30635603,34.73851013,14711000
4-Jan-2017,34.8050095,34.87980549,34.56399985,34.6138649,9959400
5-Jan-2017,34.62216067,34.78837427,34.51412136,34.69695663,8968300
6-Jan-2017,34.65541249,34.74683015,34.52244221,34.68865585,10246600
9-Jan-2017,34.26481126,34.55568592,34.24818958,34.33960724,14822500
10-Jan-2017,34.43933483,34.43933483,33.95731874,34.10691071,19706800
11-Jan-2017,33.94900168,34.17338959,33.93238317,34.1152153,9266200
12-Jan-2017,34.08196635,34.10690045,33.9074435,34.03210449,8541200
13-Jan-2017,34.0736649,34.10690826,33.81603361,33.97393799,8123500
17-Jan-2017,33.94069466,34.3229838,33.9074513,34.25650024,12469400
18-Jan-2017,34.28142339,34.38946271,34.19000576,34.31466675,10390500
19-Jan-2017,34.1900177,34.31467873,34.09860003,34.1900177,10987100
20-Jan-2017,34.29805462,34.43933416,34.18170602,34.33960724,14695400
23-Jan-2017,34.33128813,34.4891893,34.24817974,34.43101501,11628900
24-Jan-2017,34.46426655,34.87979905,34.46426655,34.82162476,17040100
25-Jan-2017,34.85487501,35.11250638,34.82163481,35.00446701,12538200
26-Jan-2017,34.92965063,34.99613733,34.73019687,34.74681854,8976800
27-Jan-2017,34.8299324,34.86317576,34.42270918,34.44764328,12967400
30-Jan-2017,34.32299004,34.47258202,34.24819405,34.38947678,11626200
31-Jan-2017,34.39777896,34.64709782,34.37284803,34.54737091,12678000
1-Feb-2017,34.50582404,34.62217265,34.28143607,34.28974533,11136100
2-Feb-2017,34.41440667,34.4808934,34.28143638,34.40609741,9459700
3-Feb-2017,34.55568523,34.73020812,34.45595514,34.52244186,11882400
6-Feb-2017,34.51412839,34.63047699,34.40609223,34.5390625,15742800
7-Feb-2017,34.65541112,34.88810831,34.63047702,34.82162476,13315200
8-Feb-2017,34.82993473,35.02939173,34.77176043,34.92135239,14219700
9-Feb-2017,34.92136134,34.92136134,33.84097718,34.28144073,27240300
10-Feb-2017,34.09027673,34.23986864,33.69967528,33.72460938,28847300
13-Feb-2017,33.88252312,33.93238816,33.65813517,33.75786209,23617100
14-Feb-2017,33.55840946,33.74124162,33.42543917,33.68306732,32177800
15-Feb-2017,33.59163943,33.76616546,33.57502092,33.60826111,26600800
16-Feb-2017,33.69968232,34.30635934,33.65812971,34.23987579,22214800
17-Feb-2017,34.18169581,34.37284034,34.11520911,34.26480103,15065100
21-Feb-2017,34.2398762,34.48919505,34.2398762,34.45595169,17072600
22-Feb-2017,34.49751541,34.63879814,34.4061009,34.5723114,11186800
23-Feb-2017,34.63047875,34.90473174,34.58892613,34.62216949,12856800
24-Feb-2017,34.65541357,34.82993647,34.57230516,34.72189713,13215300
27-Feb-2017,34.69696081,34.69696081,34.56399054,34.63047409,12186400
28-Feb-2017,34.63879327,34.96290815,34.6055499,34.87149048,15946800
1-Mar-2017,34.91305104,35.19561336,34.80501483,35.0377121,14662000
2-Mar-2017,34.97121144,35.3701222,34.96289902,35.29532623,15507600
3-Mar-2017,35.29534065,35.31196233,35.11250528,35.3036499,11740000
6-Mar-2017,35.18728007,35.26207602,35.00444482,35.05430984,16307800
7-Mar-2017,34.90472878,35.10418577,34.86317617,34.89641953,11273700
8-Mar-2017,34.90472878,34.92965971,34.68865328,34.89641953,14636000
9-Mar-2017,34.97952966,34.99615134,34.83824694,34.92966461,14496400
10-Mar-2017,35.09586785,35.23715052,35.02938431,35.14573288,16369700
13-Mar-2017,35.14574389,35.31342461,35.07867352,35.23796844,12831500
14-Mar-2017,35.19604281,35.29664995,35.07028469,35.18766022,9844500
15-Mar-2017,35.19605142,35.44757092,35.18766882,35.31342697,22757800
16-Mar-2017,35.2379524,35.53977692,35.1289627,35.42240143,16004200
17-Mar-2017,35.44756855,35.50625632,35.22120005,35.23796844,37526500
20-Mar-2017,35.29664639,35.49786384,35.27149541,35.36371994,11484200
21-Mar-2017,35.47271651,35.74100434,35.38887457,35.63201141,17187300
22-Mar-2017,35.68231872,35.79969425,35.42241347,35.5314064,11605500
23-Mar-2017,35.38887201,35.5397843,35.2631139,35.35533524,11503300
24-Mar-2017,35.40565154,35.42241993,35.13736364,35.31342697,13804400
27-Mar-2017,35.30504248,35.4978742,35.25473731,35.4811058,12387400
28-Mar-2017,35.4140312,35.68231905,35.4140312,35.57332611,14123800
29-Mar-2017,35.64039757,35.65716596,35.45595166,35.56494141,9580100
30-Mar-2017,35.50625076,35.73261922,35.43079461,35.71585083,11999900
31-Mar-2017,35.67393154,35.75777349,35.57332441,35.581707,11551800
3-Apr-2017,35.69907876,35.74099812,35.43917357,35.55654907,11240000
4-Apr-2017,35.64039494,35.79130725,35.52301941,35.78292465,10946200
5-Apr-2017,35.75777027,35.93383355,35.65715994,35.69069672,10142800
6-Apr-2017,35.69907938,35.84998846,35.60685485,35.77453232,14597800
7-Apr-2017,35.74938652,35.83322846,35.64039359,35.72423553,11028800
10-Apr-2017,35.8248385,35.88352626,35.68231201,35.79130173,9426900
11-Apr-2017,35.78292363,35.84161139,35.64877972,35.76615524,8909400
12-Apr-2017,35.66555725,36.04283811,35.64040306,36.00091553,13417200
13-Apr-2017,35.94221531,36.11828178,35.86675917,35.87514496,9891900
17-Apr-2017,35.87514278,36.1098938,35.86675699,36.1098938,11318100
18-Apr-2017,36.14343659,36.54586834,36.1266682,36.4536438,13181600
19-Apr-2017,36.67162349,36.71354286,36.21050086,36.24403763,13893100
20-Apr-2017,36.21889156,36.30273031,36.09313025,36.12666702,10838300
21-Apr-2017,36.03443766,36.13504478,35.95898152,36.1098938,13833800
24-Apr-2017,36.25242376,36.41171864,36.17696762,36.28595734,16703800
25-Apr-2017,35.92546194,36.41173579,35.90031095,36.14344788,18745100
26-Apr-2017,36.10152525,36.41173253,36.03445168,36.25243759,13626600
27-Apr-2017,36.19374094,36.28596549,35.98414086,36.05959702,10386200
28-Apr-2017,36.01767334,36.21889081,35.92544881,36.17697144,10337800
1-May-2017,36.1769766,36.47041544,36.13505402,36.23566437,13208200
2-May-2017,36.23565877,36.42010464,36.1853536,36.37818527,11823900
3-May-2017,36.32788195,36.46202585,36.17696966,36.31949615,10389000
4-May-2017,36.40334335,36.73032219,36.38657816,36.60456085,10193100
5-May-2017,36.71354928,36.75546866,36.5207176,36.62970734,8133000
8-May-2017,36.54587431,36.81416219,36.50395493,36.7973938,14284300
9-May-2017,36.79739864,36.79739864,36.36981578,36.47880554,8694400
10-May-2017,36.45363855,36.57101406,36.35303143,36.5290947,7597700
11-May-2017,36.46202882,36.62132372,36.41172366,36.61293793,6860100
12-May-2017,36.58778729,36.62132407,36.43687499,36.54586792,7275800
15-May-2017,36.43688147,36.68840096,36.43688147,36.66324997,8493000
16-May-2017,36.78062337,36.98184087,36.69678461,36.76385498,10454100
17-May-2017,36.76384762,37.03213543,36.64647211,36.83092117,14538800
18-May-2017,36.7806154,36.85607155,36.58778374,36.72192764,13832200
19-May-2017,36.76385593,36.88961726,36.68839976,36.8057785,11796800
22-May-2017,36.7973829,37.07405649,36.73031255,37.04051971,12857900
23-May-2017,37.09921154,37.39265035,37.06567476,37.21658707,11996100
24-May-2017,37.31719764,37.80347137,37.31719764,37.7531662,12738300
25-May-2017,37.72801427,38.13044604,37.70286328,38.07175827,16704200
26-May-2017,38.02145589,38.1975224,38.0046907,38.05499268,11341400
30-May-2017,37.86214783,38.11366721,37.82022846,38.08851624,13093500
31-May-2017,38.08851828,38.3148867,38.03821312,38.12205505,14148000
1-Jun-2017,38.10529033,38.39034653,37.92084126,38.39034653,11049300
2-Jun-2017,38.42388779,38.47418976,38.23943869,38.47418976,9923700
5-Jun-2017,38.38196269,38.55802917,38.30650654,38.55802917,10015200
6-Jun-2017,38.48257792,38.61672185,38.38196757,38.54964828,9836700
7-Jun-2017,38.14721128,38.31489197,38.02144996,38.15559387,12776300
8-Jun-2017,38.15559927,38.15559927,37.75316747,37.83700943,12879000
9-Jun-2017,37.77832087,38.02145455,37.70286472,37.99630356,9358800
12-Jun-2017,37.99629865,38.13044257,37.89569152,38.00468445,11228500
13-Jun-2017,38.03850006,38.13148358,37.86943942,38.06385803,10023400
14-Jun-2017,38.19065627,38.43579405,38.17374988,38.29209137,11497500
15-Jun-2017,38.19065378,38.32590165,38.0723123,38.24982452,9908700
16-Jun-2017,38.30054092,38.33435047,38.04694837,38.30054092,27025300
19-Jun-2017,38.33434569,38.35970688,38.12302074,38.35970688,7624700
20-Jun-2017,38.33435456,38.77391095,38.30899659,38.55413437,14920900
21-Jun-2017,38.56257861,38.61329776,38.18219303,38.2244606,9515800
22-Jun-2017,38.18220022,38.27518374,38.06385873,38.09767151,7446300
23-Jun-2017,38.08076388,38.35971443,38.06385749,38.24982452,9544800
26-Jun-2017,38.30899022,38.46959604,38.29208384,38.40197372,7747100
27-Jun-2017,38.32588719,38.37660633,38.03848517,38.08074951,11432200
28-Jun-2017,38.24982355,38.46114855,38.23291717,38.30899429,9218800
29-Jun-2017,38.14838378,38.24136728,37.74264023,37.89479446,9283500
30-Jun-2017,37.94551397,38.13993257,37.9117012,37.9117012,9352800
3-Jul-2017,38.13148161,38.26672948,37.83562469,37.83562469,6434500
5-Jul-2017,37.86098694,38.03004758,37.81026778,37.88634491,6853600
6-Jul-2017,37.80181439,37.91170106,37.43833516,37.53131866,13113000
7-Jul-2017,37.59048702,37.63275137,37.39606843,37.52286148,9566000
10-Jul-2017,37.57358266,37.68347256,37.38761565,37.51441193,9672000
11-Jul-2017,37.4636979,37.59894578,37.31999844,37.47215271,10300700
12-Jul-2017,37.69191982,37.84407404,37.56512355,37.62429428,7737400
13-Jul-2017,37.60739793,37.64120748,37.50595961,37.55667877,6371900
14-Jul-2017,37.63274609,37.80180669,37.61583971,37.76799393,8558700
17-Jul-2017,37.75109385,37.86098374,37.7088295,37.81026459,7189200
18-Jul-2017,37.8525317,37.91170244,37.71728383,37.75954819,9037200
19-Jul-2017,37.75954339,37.90324604,37.65810831,37.89479446,6986900
20-Jul-2017,37.95397046,38.02159278,37.82717417,37.88634491,7430300
21-Jul-2017,37.85253303,38.09767081,37.75954952,38.06385803,8545600
24-Jul-2017,38.07230846,38.08076004,37.89479625,37.90324783,9103600
25-Jul-2017,38.05540413,38.28363551,37.98777859,38.24137115,14096300
26-Jul-2017,37.65811527,38.70628871,37.45524507,38.66402435,13608900
27-Jul-2017,38.71473379,39.24727362,38.63020509,38.98522949,15195200
28-Jul-2017,38.88379848,38.98523357,38.6555671,38.89225006,11945300
31-Jul-2017,38.88380211,38.95142766,38.70628987,38.74855423,13622900
1-Aug-2017,38.85842692,38.93450402,38.58793128,38.63019562,10306800
2-Aug-2017,38.54567921,38.88380051,38.3597154,38.53722763,10187900
3-Aug-2017,38.58794379,38.84153313,38.57103741,38.60484695,14261400
4-Aug-2017,38.60484292,38.68092004,38.43578553,38.46114349,9523600
7-Aug-2017,38.47804796,38.68091811,38.46114157,38.57948303,6226300
8-Aug-2017,38.57948614,38.73164038,38.50340902,38.54567337,5747900
9-Aug-2017,38.51186966,38.59639837,38.31745105,38.53722763,9635300
10-Aug-2017,38.51187009,38.74855307,38.42733815,38.66402435,8901600
11-Aug-2017,38.76545902,38.79927179,38.52032124,38.53722763,8357600
14-Aug-2017,38.60484324,38.83307459,38.56257889,38.71473312,8421200
15-Aug-2017,38.71472527,39.09511077,38.71472527,39.04439163,9638100
16-Aug-2017,39.01059591,39.17120174,38.98523471,39.05286026,8087300
17-Aug-2017,38.98522605,39.16274146,38.75699472,38.76544952,8477000
18-Aug-2017,38.71473685,38.79926878,38.57103741,38.60484695,10879800
21-Aug-2017,38.60485315,38.71474306,38.51187285,38.61330795,9429700
22-Aug-2017,38.63020529,38.67246964,38.49495744,38.54567337,10536700
23-Aug-2017,38.57103409,38.59639205,38.41042505,38.49495697,6528400
24-Aug-2017,38.4949607,38.55413144,38.3005421,38.3850708,7534400
25-Aug-2017,38.54567886,38.68092673,38.51186931,38.52032089,8807100
28-Aug-2017,38.57103962,38.62175556,38.35971462,38.39352417,8024000
29-Aug-2017,38.37661611,38.52031555,38.24981984,38.41888046,7762200
30-Aug-2017,38.34280991,38.49496417,38.28363916,38.36816788,7134900
31-Aug-2017,38.37661729,38.58794227,38.32589813,38.50341034,14264600
1-Sep-2017,38.57949633,38.71474422,38.49496761,38.69783783,7391200
5-Sep-2017,38.6724627,38.82461691,38.58793402,38.81616211,9916700
6-Sep-2017,38.86689342,38.91761258,38.70628758,38.84998703,9238900
7-Sep-2017,38.89225201,39.15429617,38.84998765,39.1204834,9418400
8-Sep-2017,39.04439901,39.19655324,38.90069958,39.13738251,10534900
11-Sep-2017,39.17965395,39.38252737,39.06976727,39.32335663,10430300
12-Sep-2017,39.30644176,39.51776672,39.26417741,39.49240875,8567600
13-Sep-2017,39.45860725,39.71219663,39.43324928,39.6192131,10218000
14-Sep-2017,39.53401079,39.59365236,39.14207633,39.28692245,13768800
15-Sep-2017,39.44881129,39.49993403,39.19320409,39.34656906,16141400
18-Sep-2017,39.32100428,39.39768675,39.11651659,39.28692245,8535300
19-Sep-2017,39.31247912,39.35507977,39.09947262,39.17615509,7297900
20-Sep-2017,38.98871165,39.32100455,38.80978696,39.00575256,11026600
21-Sep-2017,38.94610994,39.01427359,38.64790213,38.68198395,7555300
22-Sep-2017,38.72458136,38.87794629,38.65641772,38.75866318,8024800
25-Sep-2017,38.76718574,38.98871108,38.63938053,38.92906952,9215300
26-Sep-2017,38.92906257,39.0824275,38.81830154,38.82682037,6480100
27-Sep-2017,38.74162609,38.76718584,37.81291756,38.0344429,14816200
28-Sep-2017,38.05999675,38.34116687,38.04295909,38.26448441,8789500
29-Sep-2017,38.22188753,38.43489404,38.16224597,38.34968948,10082200
2-Oct-2017,38.38377143,38.57121819,38.12816427,38.17076492,10707800
3-Oct-2017,38.22188867,38.56269714,38.13668412,38.50305557,12038100
4-Oct-2017,38.43489179,38.81830412,38.29004569,38.7671814,14060300
5-Oct-2017,38.77569576,38.98018339,38.76717693,38.78421783,10215300
6-Oct-2017,38.67345863,38.78422292,38.57973525,38.75866318,5437900
9-Oct-2017,38.80978147,38.89498601,38.6308568,38.69049835,5268300
10-Oct-2017,38.85238438,39.10799478,38.79274282,39.08243179,6310400
11-Oct-2017,39.09096069,39.27840424,39.08243861,39.27840424,6638200
12-Oct-2017,39.17615816,39.3124822,39.14207633,39.28692245,7710200
13-Oct-2017,39.40621063,39.51697495,39.32100932,39.34656906,7126000
16-Oct-2017,39.29543781,39.83221509,39.2783969,39.72145081,12708600
17-Oct-2017,39.64476074,39.72996527,39.45731727,39.63624191,7699400
18-Oct-2017,39.54253067,39.65329497,39.3976878,39.53401184,6272200
19-Oct-2017,39.50843798,39.86629053,39.46583733,39.6958847,7515500
20-Oct-2017,39.68736597,39.69588479,39.43175561,39.51696014,9646800
23-Oct-2017,39.51696593,39.74701333,39.38916073,39.4658432,7153600
24-Oct-2017,39.41472947,39.44029246,39.15060343,39.34656906,9539500
25-Oct-2017,39.50844595,39.84073558,39.13355567,39.23579788,11994200
26-Oct-2017,39.4658388,39.83221019,39.38063751,39.38915634,10569100
27-Oct-2017,39.30396087,39.47436672,39.1165141,39.25283813,9988000
30-Oct-2017,39.19320052,39.25284209,39.03983556,39.07391739,7201900
31-Oct-2017,39.12503236,39.33803886,39.05687197,39.17615509,6560500
1-Nov-2017,38.98018835,39.26987731,38.87794615,39.022789,7067600
2-Nov-2017,39.03130846,39.15059157,38.98018573,39.09095001,8317800
3-Nov-2017,39.16764069,39.32952447,39.12503678,39.16764069,4730400
6-Nov-2017,39.11650549,39.12502432,38.6990114,38.7416153,7451300
7-Nov-2017,38.69050183,39.15059667,38.60530053,39.14207458,9868000
8-Nov-2017,39.17616318,39.35508789,39.08243978,39.34656906,7586900
9-Nov-2017,39.29543297,39.52548035,39.21023169,39.38915634,6532400
10-Nov-2017,39.36360462,39.73849492,39.31248189,39.65329361,8022900
13-Nov-2017,39.70441423,39.89186101,39.65329474,39.8066597,7653600
14-Nov-2017,39.79813837,40.45419886,39.72145589,40.41159821,17200700
15-Nov-2017,40.31786691,40.43715002,39.85777213,39.88333511,12419100
16-Nov-2017,40.0026197,40.02817944,39.6277262,39.66180801,12506400
17-Nov-2017,39.48287936,39.51696117,38.55417102,38.94610214,19720700
20-Nov-2017,38.89499174,39.09095735,38.69902288,38.73310471,19160900
21-Nov-2017,38.81830904,39.15059869,38.80126813,39.00575256,10280800
22-Nov-2017,39.09946634,39.13354815,38.80125858,39.05686569,8434400
24-Nov-2017,39.09946884,39.23579286,39.0739091,39.09095001,2996300
27-Nov-2017,39.09095698,39.18468037,39.03131542,39.10799789,5649200
28-Nov-2017,39.18467531,39.32099933,39.00574739,39.04835129,8432800
29-Nov-2017,38.9972288,39.03982945,38.52009309,38.7671814,16502100
30-Nov-2017,38.77576613,39.37707465,38.68127437,39.31694412,17147600
1-Dec-2017,39.34272443,39.53170801,38.83590754,39.48875809,12468800
4-Dec-2017,39.50592867,39.84094254,39.31694515,39.71208954,17523600
5-Dec-2017,39.72927678,39.89248776,39.56606579,39.73786545,13670800
6-Dec-2017,39.8237585,39.92683893,39.73785542,39.90106964,8154000
7-Dec-2017,39.76364012,39.78940941,39.27400386,39.32554245,9106500
8-Dec-2017,39.25682025,39.28258954,38.69846154,38.92180634,13238600
11-Dec-2017,38.9218033,39.00770312,38.58678614,38.93898392,9698700
12-Dec-2017,38.8702637,39.10219716,38.70705272,38.90462494,13999300
13-Dec-2017,39.0420712,39.55747677,38.99912129,39.42862701,12418700
14-Dec-2017,39.35131057,39.6605519,39.34271862,39.54029083,9029000
15-Dec-2017,39.76362983,39.87529893,39.54887703,39.67772675,21181600
18-Dec-2017,39.6863211,39.84094339,39.43720705,39.45438766,10156800
19-Dec-2017,39.54888285,39.84094684,39.43721046,39.626194,8253200
20-Dec-2017,39.69490961,39.77222076,39.4801568,39.58324051,7311000
21-Dec-2017,39.63478444,39.70350692,39.13655955,39.17091751,9657100
22-Dec-2017,39.24822664,39.28258788,39.12796557,39.16232681,5406300
26-Dec-2017,39.25682657,39.39426828,39.1795154,39.35131836,6100400
27-Dec-2017,39.42861838,39.46297634,39.27399609,39.45438766,5660600
28-Dec-2017,39.43720923,39.50593171,39.20527578,39.27399826,6538900
29-Dec-2017,39.2568157,39.66914071,39.24822375,39.41143799,8371500
2-Jan-2018,39.43721426,39.46298355,39.09360838,39.11938095,10872200
3-Jan-2018,39.07642716,39.2482268,38.94757415,39.03347397,12635600
4-Jan-2018,39.13655426,39.70350156,39.0420625,39.58324051,12709400
5-Jan-2018,39.53170371,39.68632602,39.33413149,39.57465363,13113100
